Lamellibrachia_luymsi_proteins_LLU|FUN_019801-T1	2d40865ad6280fd3bdb1e783c2005052	177	MobiDBLite	mobidb-lite	consensus disorder prediction	135	177	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_019803-T1	2d40865ad6280fd3bdb1e783c2005052	177	MobiDBLite	mobidb-lite	consensus disorder prediction	135	177	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_019802-T1	2d40865ad6280fd3bdb1e783c2005052	177	MobiDBLite	mobidb-lite	consensus disorder prediction	135	177	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_019805-T1	2d40865ad6280fd3bdb1e783c2005052	177	MobiDBLite	mobidb-lite	consensus disorder prediction	135	177	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_019804-T1	2d40865ad6280fd3bdb1e783c2005052	177	MobiDBLite	mobidb-lite	consensus disorder prediction	135	177	-	T	31-10-2018
Aplysia_californica_ACA|XP_012938527.1	1d9672efa2f7f0a4d373beff07b33cca	837	MobiDBLite	mobidb-lite	consensus disorder prediction	189	275	-	T	31-10-2018
Aplysia_californica_ACA|XP_012938527.1	1d9672efa2f7f0a4d373beff07b33cca	837	MobiDBLite	mobidb-lite	consensus disorder prediction	289	418	-	T	31-10-2018
Aplysia_californica_ACA|XP_012938527.1	1d9672efa2f7f0a4d373beff07b33cca	837	MobiDBLite	mobidb-lite	consensus disorder prediction	104	177	-	T	31-10-2018
Aplysia_californica_ACA|XP_012938527.1	1d9672efa2f7f0a4d373beff07b33cca	837	Coils	Coil		832	837	-	T	31-10-2018
Aplysia_californica_ACA|XP_012938527.1	1d9672efa2f7f0a4d373beff07b33cca	837	MobiDBLite	mobidb-lite	consensus disorder prediction	508	545	-	T	31-10-2018
Helobdella_robusta_HRO|XP_009023452.1	ea3c112f531037a8ea0631f32493a845	322	MobiDBLite	mobidb-lite	consensus disorder prediction	274	322	-	T	31-10-2018
Helobdella_robusta_HRO|XP_009023452.1	ea3c112f531037a8ea0631f32493a845	322	MobiDBLite	mobidb-lite	consensus disorder prediction	40	108	-	T	31-10-2018
Capitella_teleta_CTE|ELU10507.1	1adb3b16cdb48d0ed9c324c3358d498e	462	MobiDBLite	mobidb-lite	consensus disorder prediction	410	438	-	T	31-10-2018
Capitella_teleta_CTE|ELU10507.1	1adb3b16cdb48d0ed9c324c3358d498e	462	MobiDBLite	mobidb-lite	consensus disorder prediction	298	327	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T13332	3924440083e44aaf31e5e84acb89f6e0	413	MobiDBLite	mobidb-lite	consensus disorder prediction	69	89	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021349981.1	3924440083e44aaf31e5e84acb89f6e0	413	MobiDBLite	mobidb-lite	consensus disorder prediction	69	89	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_027754-T1	f44e582e13c2ca1a388004dd6d1f3830	404	MobiDBLite	mobidb-lite	consensus disorder prediction	380	404	-	T	31-10-2018
Helobdella_robusta_HRO|XP_009023581.1	61f2ed02799c60dfc831727f1f167c16	405	MobiDBLite	mobidb-lite	consensus disorder prediction	383	405	-	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_53615-0.0	931a8fe4815e61c4102d2be1c1ceda8c	407	Coils	Coil		119	139	-	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_53615-0.0	931a8fe4815e61c4102d2be1c1ceda8c	407	MobiDBLite	mobidb-lite	consensus disorder prediction	25	115	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_007151-T1	da1bac7fc6c39a4d80855daccc57c162	447	MobiDBLite	mobidb-lite	consensus disorder prediction	407	447	-	T	31-10-2018
Capitella_teleta_CTE|ELU12032.1	f159a17745bd73fdfc0046fb88e081f9	390	MobiDBLite	mobidb-lite	consensus disorder prediction	339	390	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_019800-T1	ff92865631ec80a8c9ef6b98bce2d121	356	MobiDBLite	mobidb-lite	consensus disorder prediction	314	356	-	T	31-10-2018
Octopus_bimaculoides_OBI|XP_014781169.1	6fa6ffd86eae2192d9cb6dfa5d51c9ed	440	MobiDBLite	mobidb-lite	consensus disorder prediction	105	136	-	T	31-10-2018
Octopus_bimaculoides_OBI|XP_014781170.1	6fa6ffd86eae2192d9cb6dfa5d51c9ed	440	MobiDBLite	mobidb-lite	consensus disorder prediction	105	136	-	T	31-10-2018
Helobdella_robusta_HRO|XP_009018555.1	679efdb90b85b9a7bbcfb063a28f11bf	454	MobiDBLite	mobidb-lite	consensus disorder prediction	40	69	-	T	31-10-2018
Helobdella_robusta_HRO|XP_009018555.1	679efdb90b85b9a7bbcfb063a28f11bf	454	MobiDBLite	mobidb-lite	consensus disorder prediction	238	301	-	T	31-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_30818-0.8	419e866b219fe802a391c4a6ab96cd06	417	MobiDBLite	mobidb-lite	consensus disorder prediction	71	103	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021360765.1	cb0594d919fb9ff6e6d10c4a48a78af7	319	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	16	5.0	T	31-10-2018
Chlamys_farreri_CFA|CF2707.13	8c558663e94e99b63f1751595e6aa0c4	414	MobiDBLite	mobidb-lite	consensus disorder prediction	71	92	-	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_61233-0.0	c321cd3d2228b0357565134cc900699f	306	Coils	Coil		10	30	-	T	31-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_30818-0.4	41946ee1de947dee63f06f79aa0e340b	318	Coils	Coil		1	21	-	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_40889-0.0	92a7be49158b0744210d8d6e40c86355	390	Coils	Coil		52	72	-	T	31-10-2018
Crassostrea_virginica_CVI|XP_022304841.1	11fee0e59c89b72d41fffb20fb0509f0	366	MobiDBLite	mobidb-lite	consensus disorder prediction	55	80	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_030955-T1	46fb2e64e591679c1abf2a01bd11834f	389	MobiDBLite	mobidb-lite	consensus disorder prediction	331	389	-	T	31-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_38867-0.0	a10cf094027d469942c79633a9327abc	316	MobiDBLite	mobidb-lite	consensus disorder prediction	295	316	-	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_012543-T1	a736fd3adeb3ad826e1bf8901b68a5a0	366	MobiDBLite	mobidb-lite	consensus disorder prediction	339	366	-	T	31-10-2018
Capitella_teleta_CTE|ELT97285.1	d8d68a6d061dc33dfa7f2ce07706896b	420	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	24	6.0	T	31-10-2018
