Notospermus_geniculatus_NGE|g14050.t1	cf2d3ec7004f6899acdc9f173e2ee340	251	MobiDBLite	mobidb-lite	consensus disorder prediction	1	45	-	T	31-10-2018
Notospermus_geniculatus_NGE|g14050.t1	cf2d3ec7004f6899acdc9f173e2ee340	251	PANTHER	PTHR37558		27	242	3.1E-28	T	31-10-2018
Notospermus_geniculatus_NGE|g14050.t1	cf2d3ec7004f6899acdc9f173e2ee340	251	Coils	Coil		192	226	-	T	31-10-2018
Notospermus_geniculatus_NGE|g14050.t1	cf2d3ec7004f6899acdc9f173e2ee340	251	Pfam	PF00674	DUP family	51	86	1.0E-4	T	31-10-2018	IPR001142	Yeast membrane protein DUP/COS		
Modiolus_philippinarum_MPH|Mph_scaf_2198-1.7	d8b7e9cb0dbc4441c376b7b6459a40d1	201	MobiDBLite	mobidb-lite	consensus disorder prediction	163	201	-	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_2198-1.7	d8b7e9cb0dbc4441c376b7b6459a40d1	201	PANTHER	PTHR37558		7	150	4.0E-15	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_2198-1.7	d8b7e9cb0dbc4441c376b7b6459a40d1	201	Coils	Coil		73	110	-	T	31-10-2018
Notospermus_geniculatus_NGE|g4373.t1	4525e4af7ed736786acfed38b4166374	210	Coils	Coil		82	130	-	T	31-10-2018
Notospermus_geniculatus_NGE|g4373.t1	4525e4af7ed736786acfed38b4166374	210	PANTHER	PTHR37558		4	206	3.9E-22	T	31-10-2018
Notospermus_geniculatus_NGE|g4373.t1	4525e4af7ed736786acfed38b4166374	210	Coils	Coil		155	180	-	T	31-10-2018
Notospermus_geniculatus_NGE|g11022.t1	a6589a16293fb380533ba3e156e93d1f	178	MobiDBLite	mobidb-lite	consensus disorder prediction	1	31	-	T	31-10-2018
Notospermus_geniculatus_NGE|g39821.t1	8cca092c030863fe753ba0a0a38722d5	118	MobiDBLite	mobidb-lite	consensus disorder prediction	19	46	-	T	31-10-2018
Notospermus_geniculatus_NGE|g39821.t1	8cca092c030863fe753ba0a0a38722d5	118	PANTHER	PTHR37558		38	118	1.0E-13	T	31-10-2018
Notospermus_geniculatus_NGE|g8425.t1	13b980ca7103eef2339fb633ce59fa1d	226	MobiDBLite	mobidb-lite	consensus disorder prediction	136	165	-	T	31-10-2018
Notospermus_geniculatus_NGE|g8425.t1	13b980ca7103eef2339fb633ce59fa1d	226	PANTHER	PTHR37558		2	224	1.3E-26	T	31-10-2018
Notospermus_geniculatus_NGE|g8425.t1	13b980ca7103eef2339fb633ce59fa1d	226	Coils	Coil		78	112	-	T	31-10-2018
Notospermus_geniculatus_NGE|g27338.t1	61bc1784c1a0027236cdac481c95e5e4	402	Coils	Coil		370	402	-	T	31-10-2018
Notospermus_geniculatus_NGE|g27338.t1	61bc1784c1a0027236cdac481c95e5e4	402	Gene3D	G3DSA:3.40.50.2000		32	223	6.4E-12	T	31-10-2018
Notospermus_geniculatus_NGE|g27338.t1	61bc1784c1a0027236cdac481c95e5e4	402	PANTHER	PTHR37558		282	398	1.7E-26	T	31-10-2018
Notospermus_geniculatus_NGE|g27338.t1	61bc1784c1a0027236cdac481c95e5e4	402	Pfam	PF00201	UDP-glucoronosyl and UDP-glucosyl transferase	39	276	2.2E-11	T	31-10-2018	IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase	GO:0008152|GO:0016758	Reactome: R-HSA-156588
Notospermus_geniculatus_NGE|g27338.t1	61bc1784c1a0027236cdac481c95e5e4	402	SUPERFAMILY	SSF53756		38	275	3.45E-17	T	31-10-2018
Notospermus_geniculatus_NGE|g20031.t1	00518fcc237f19888d5c69c189d04006	267	Coils	Coil		93	113	-	T	31-10-2018
Notospermus_geniculatus_NGE|g20031.t1	00518fcc237f19888d5c69c189d04006	267	MobiDBLite	mobidb-lite	consensus disorder prediction	139	214	-	T	31-10-2018
Notospermus_geniculatus_NGE|g20031.t1	00518fcc237f19888d5c69c189d04006	267	Coils	Coil		199	245	-	T	31-10-2018
Notospermus_geniculatus_NGE|g20031.t1	00518fcc237f19888d5c69c189d04006	267	PANTHER	PTHR37558		3	264	3.8E-36	T	31-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_42785-0.10	4f4ac42186989921ce5faf17b1482814	168	Coils	Coil		107	154	-	T	31-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_42785-0.10	4f4ac42186989921ce5faf17b1482814	168	Coils	Coil		36	70	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_011435716.1	80e14a4be5f39cdb80c9ae2a5de90a0c	129	PANTHER	PTHR37558		3	71	3.8E-12	T	31-10-2018
Crassostrea_gigas_CGI|XP_011435716.1	80e14a4be5f39cdb80c9ae2a5de90a0c	129	Coils	Coil		40	78	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_011435716.1	80e14a4be5f39cdb80c9ae2a5de90a0c	129	MobiDBLite	mobidb-lite	consensus disorder prediction	49	71	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_011435716.1	80e14a4be5f39cdb80c9ae2a5de90a0c	129	MobiDBLite	mobidb-lite	consensus disorder prediction	108	129	-	T	31-10-2018
Notospermus_geniculatus_NGE|g36651.t1	df875588304858a5b95e774ba1f57596	235	Coils	Coil		117	169	-	T	31-10-2018
Notospermus_geniculatus_NGE|g36651.t1	df875588304858a5b95e774ba1f57596	235	MobiDBLite	mobidb-lite	consensus disorder prediction	142	191	-	T	31-10-2018
Notospermus_geniculatus_NGE|g36651.t1	df875588304858a5b95e774ba1f57596	235	PANTHER	PTHR37558		29	224	1.0E-34	T	31-10-2018
Notospermus_geniculatus_NGE|g36651.t1	df875588304858a5b95e774ba1f57596	235	Coils	Coil		193	227	-	T	31-10-2018
Notospermus_geniculatus_NGE|g19063.t1	c4e814448355bb14590c723734cdd32c	111	PANTHER	PTHR37558		34	111	1.2E-13	T	31-10-2018
Notospermus_geniculatus_NGE|g18088.t1	71646cb965aa77008c703fd95216d17d	216	PANTHER	PTHR37558		7	182	1.2E-16	T	31-10-2018
Crassostrea_gigas_CGI|XP_019919534.1	fb5bd1a9715afc7aefe7a509b70ebffd	222	PANTHER	PTHR37558		14	220	2.7E-32	T	31-10-2018
Crassostrea_gigas_CGI|XP_019919534.1	fb5bd1a9715afc7aefe7a509b70ebffd	222	Coils	Coil		220	222	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_019919534.1	fb5bd1a9715afc7aefe7a509b70ebffd	222	Coils	Coil		157	207	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_019919534.1	fb5bd1a9715afc7aefe7a509b70ebffd	222	Coils	Coil		95	125	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_019919534.1	fb5bd1a9715afc7aefe7a509b70ebffd	222	MobiDBLite	mobidb-lite	consensus disorder prediction	110	163	-	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020893303.1	f36d836163eaffbb2b517319003b050d	247	PANTHER	PTHR33309:SF1		9	237	4.3E-41	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020893303.1	f36d836163eaffbb2b517319003b050d	247	Coils	Coil		96	116	-	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020893303.1	f36d836163eaffbb2b517319003b050d	247	PANTHER	PTHR33309		9	237	4.3E-41	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020893303.1	f36d836163eaffbb2b517319003b050d	247	Coils	Coil		188	208	-	T	31-10-2018
