# Escarpia
fig|6666666.180479.peg.2085
fig|6666666.180479.peg.2089	K03892
fig|6666666.180479.peg.2092	K03564
fig|6666666.180479.peg.2093
fig|6666666.180479.peg.2098	K00266
fig|6666666.180479.peg.2099	K00265
fig|6666666.180479.peg.2101	K01735
fig|6666666.180479.peg.2102	K00891
fig|6666666.180479.peg.2103	K02666
fig|6666666.180479.peg.2104	K02665
fig|6666666.180479.peg.2105	K02664
fig|6666666.180479.peg.2106	K02663
fig|6666666.180479.peg.2107	K02662
fig|6666666.180479.peg.2108	K05366
fig|6666666.180479.peg.2112
fig|6666666.180479.peg.2381
fig|6666666.180479.peg.2384	K01647
fig|6666666.180479.peg.2385
fig|6666666.180479.peg.2386	K00244
fig|6666666.180479.peg.2387
fig|6666666.180479.peg.2389	K00174
fig|6666666.180479.peg.2390	K00175
fig|6666666.180479.peg.2392
fig|6666666.180479.peg.2393
fig|6666666.180479.peg.2394
fig|6666666.180479.peg.2395	K01903
fig|6666666.180479.peg.2396	K01902
fig|6666666.180479.peg.2403	K00527
fig|6666666.180479.peg.2405
fig|6666666.180479.peg.239	K01674
fig|6666666.180479.peg.240	K06888
fig|6666666.180479.peg.242	K01011
fig|6666666.180479.peg.246
fig|6666666.180479.peg.248
fig|6666666.180479.peg.249	K01012
fig|6666666.180479.peg.250	K00652
fig|6666666.180479.peg.251	K02170
fig|6666666.180479.peg.252	K02169
fig|6666666.180479.peg.253	K01935
fig|6666666.180479.peg.254	K03089
fig|6666666.180479.peg.260	K09811
fig|6666666.180479.peg.261	K09812
fig|6666666.180479.peg.262	K03110
fig|6666666.180479.peg.263	K07263
fig|6666666.180479.peg.264	K07263
fig|6666666.180479.peg.1709	K08316
fig|6666666.180479.peg.1710	K00954
fig|6666666.180479.peg.1711
fig|6666666.180479.peg.1712	K00681
fig|6666666.180479.peg.1714	K16291
fig|6666666.180479.peg.1718	K03413
fig|6666666.180479.peg.1719	K02487
fig|6666666.180479.peg.1720	K03407
fig|6666666.180479.peg.1721	K03408
fig|6666666.180479.peg.1722
fig|6666666.180479.peg.1723	K03406
fig|6666666.180479.peg.1724	K03408
fig|6666666.180479.peg.1728	K00575
fig|6666666.180479.peg.1729	K03411
fig|6666666.180479.peg.1730	K03412
fig|6666666.180479.peg.1731	K03406
fig|6666666.180479.peg.1734	K06942
fig|6666666.180479.peg.1735	K03320
