EMU|CDS40816.1	531f38e534d12a161043e52cf8329518	2042	Pfam	PF02145	Rap/ran-GAP	1646	1815	6.1E-40	T	25-04-2018	IPR000331	Rap GTPase activating protein domain
EMU|CDI98689.1	72cbab262bfd750b64cffcf28a71097f	389	Pfam	PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	170	195	1.2E-9	T	25-04-2018	IPR000571	Zinc finger, CCCH-type
EMU|CDI98689.1	72cbab262bfd750b64cffcf28a71097f	389	Pfam	PF13920	Zinc finger, C3HC4 type (RING finger)	240	283	5.8E-8	T	25-04-2018
EMU|CDS42104.1	96ad867c73498fa5b00232b554006444	432	Pfam	PF00069	Protein kinase domain	26	310	7.4E-68	T	25-04-2018	IPR000719	Protein kinase domain
EMU|CDS37878.1	804e828c19bccb64f0cdc296f864086e	250	Pfam	PF10587	Eukaryotic elongation factor 1 beta central acidic region	131	158	1.2E-6	T	25-04-2018	IPR018940	Elongation factor 1 beta central acidic region, eukaryote
EMU|CDS37878.1	804e828c19bccb64f0cdc296f864086e	250	Pfam	PF00736	EF-1 guanine nucleotide exchange domain	166	250	8.6E-32	T	25-04-2018	IPR014038	Translation elongation factor EF1B, beta/delta subunit, guanine nucleotide exchange domain
EMU|CDI98084.1	f16feb1e9760fc3e9b53503ca768d4cf	401	Pfam	PF00505	HMG (high mobility group) box	64	131	1.9E-13	T	25-04-2018	IPR009071	High mobility group box domain
EMU|CDI98624.1	b3d5bd8e9245fb219b1778fbba919131	1441	Pfam	PF00787	PX domain	98	209	3.5E-7	T	25-04-2018	IPR001683	Phox homologous domain
EMU|CDI98624.1	b3d5bd8e9245fb219b1778fbba919131	1441	Pfam	PF00614	Phospholipase D Active site motif	509	535	4.4E-7	T	25-04-2018	IPR001736	Phospholipase D/Transphosphatidylase
EMU|CDI98624.1	b3d5bd8e9245fb219b1778fbba919131	1441	Pfam	PF00614	Phospholipase D Active site motif	1187	1213	1.1E-5	T	25-04-2018	IPR001736	Phospholipase D/Transphosphatidylase
EMU|CDS42704.1	f0640b843ebfc6d6b786ab759afd7599	564	Pfam	PF00225	Kinesin motor domain	128	233	2.0E-31	T	25-04-2018	IPR001752	Kinesin motor domain
EMU|CDS42704.1	f0640b843ebfc6d6b786ab759afd7599	564	Pfam	PF00225	Kinesin motor domain	4	127	1.4E-33	T	25-04-2018	IPR001752	Kinesin motor domain
EMU|CDS41660.1	4253164e348e0158b44f512c55060593	1103	Pfam	PF04564	U-box domain	1028	1099	1.4E-26	T	25-04-2018	IPR003613	U box domain
EMU|CDS41660.1	4253164e348e0158b44f512c55060593	1103	Pfam	PF10408	Ubiquitin elongating factor core	316	1005	5.0E-93	T	25-04-2018	IPR019474	Ubiquitin conjugation factor E4, core
EMU|CDS41124.1	e9e0934707cbee8cc40acd95bcfc148a	716	Pfam	PF06148	COG (conserved oligomeric Golgi) complex component, COG2	3	108	1.5E-22	T	25-04-2018	IPR024602	Conserved oligomeric Golgi complex, subunit 2, N-terminal
