DPU|EFX74299.1	51794f8ec198bc186d6d17d140fab896	272	Pfam	PF02077	SURF4 family	9	272	4.3E-120	T	25-04-2018	IPR002995	Surfeit locus 4
DPU|EFX90141.1	b171800e9b6d76e8da09a077fa1c0e5d	188	Pfam	PF16198	tRNA pseudouridylate synthase B C-terminal domain	145	182	3.2E-7	T	25-04-2018	IPR032819	tRNA pseudouridylate synthase B, C-terminal
DPU|EFX90141.1	b171800e9b6d76e8da09a077fa1c0e5d	188	Pfam	PF01509	TruB family pseudouridylate synthase (N terminal domain)	3	144	3.6E-42	T	25-04-2018	IPR002501	Pseudouridine synthase II, N-terminal
DPU|EFX69238.1	e32ea0a5e1fc8daf3cf9c7de6dc33613	150	Pfam	PF00057	Low-density lipoprotein receptor domain class A	73	109	1.1E-8	T	25-04-2018	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat
DPU|EFX69238.1	e32ea0a5e1fc8daf3cf9c7de6dc33613	150	Pfam	PF00057	Low-density lipoprotein receptor domain class A	116	149	1.9E-8	T	25-04-2018	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat
DPU|EFX69238.1	e32ea0a5e1fc8daf3cf9c7de6dc33613	150	Pfam	PF00057	Low-density lipoprotein receptor domain class A	33	68	1.7E-11	T	25-04-2018	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat
DPU|EFX69238.1	e32ea0a5e1fc8daf3cf9c7de6dc33613	150	Pfam	PF00057	Low-density lipoprotein receptor domain class A	1	24	1.3E-6	T	25-04-2018	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat
DPU|EFX63417.1	573e86e2fca8f1ac797b7ba9f0862a67	218	Pfam	PF14661	HAUS augmin-like complex subunit 6 N-terminus	2	195	5.1E-33	T	25-04-2018	IPR028163	HAUS augmin-like complex subunit 6, N-terminal
DPU|EFX66174.1	ca55c2bec3c2f2f997840345269c298c	358	Pfam	PF00176	SNF2 family N-terminal domain	81	236	4.1E-24	T	25-04-2018	IPR000330	SNF2-related, N-terminal domain
DPU|EFX66174.1	ca55c2bec3c2f2f997840345269c298c	358	Pfam	PF00271	Helicase conserved C-terminal domain	266	297	2.8E-4	T	25-04-2018	IPR001650	Helicase, C-terminal
DPU|EFX64673.1	c6bfe489c5cf7b47432f9e637fd11871	61	Pfam	PF11722	CCCH zinc finger in TRM13 protein	10	37	6.6E-13	T	25-04-2018	IPR021721	Zinc finger, CCCH-type, TRM13
DPU|EFX76393.1	b282ac61ed9a6a522fdbccbecc883fe8	289	Pfam	PF13850	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)	5	96	7.6E-33	T	25-04-2018
DPU|EFX76393.1	b282ac61ed9a6a522fdbccbecc883fe8	289	Pfam	PF07970	Endoplasmic reticulum vesicle transporter	110	270	9.8E-30	T	25-04-2018	IPR012936	Endoplasmic reticulum vesicle transporter, C-terminal
DPU|EFX67331.1	05b63aaa94f5b4a4aa7735cff379aec4	293	Pfam	PF13176	Tetratricopeptide repeat	168	195	0.0027	T	25-04-2018	IPR019734	Tetratricopeptide repeat
DPU|EFX67331.1	05b63aaa94f5b4a4aa7735cff379aec4	293	Pfam	PF14559	Tetratricopeptide repeat	7	60	6.0E-11	T	25-04-2018
DPU|EFX67331.1	05b63aaa94f5b4a4aa7735cff379aec4	293	Pfam	PF13181	Tetratricopeptide repeat	67	96	0.004	T	25-04-2018	IPR019734	Tetratricopeptide repeat
DPU|EFX88665.1	70d6fbce3fbdc2f072c39ee24913bdb5	350	Pfam	PF00069	Protein kinase domain	15	307	3.4E-70	T	25-04-2018	IPR000719	Protein kinase domain
DPU|EFX79330.1	c64e052b5c0dad461df1eeda60e1a355	96	Pfam	PF00035	Double-stranded RNA binding motif	37	91	2.9E-12	T	25-04-2018	IPR014720	Double-stranded RNA-binding domain
DPU|EFX79105.1	9384bc8176e1b1ecb9a8cccf47694754	838	Pfam	PF14551	MCM N-terminal domain	14	100	7.1E-10	T	25-04-2018	IPR027925	MCM N-terminal domain
DPU|EFX79105.1	9384bc8176e1b1ecb9a8cccf47694754	838	Pfam	PF00493	MCM2/3/5 family	285	649	4.9E-127	T	25-04-2018	IPR001208	MCM domain
DPU|EFX79105.1	9384bc8176e1b1ecb9a8cccf47694754	838	Pfam	PF17207	MCM OB domain	112	242	2.0E-34	T	25-04-2018	IPR033762	MCM OB domain
DPU|EFX60378.1	800a5954aaee8eabf9ee2843ad3805dc	61	Pfam	PF07714	Protein tyrosine kinase	2	61	8.7E-17	T	25-04-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
DPU|EFX89033.1	4b0caa8b4cad05a188d35f5d8910d1a1	326	Pfam	PF02824	TGS domain	80	122	1.3E-7	T	25-04-2018	IPR004095	TGS
DPU|EFX76862.1	0c62213feb75d56e63716ee60c7a90a8	364	Pfam	PF13871	C-terminal domain on Strawberry notch homologue	21	168	4.1E-34	T	25-04-2018	IPR026937	Strawberry notch, helicase C domain
DPU|EFX69858.1	b85ab74749805bd0278ab10ec31d385d	205	Pfam	PF00271	Helicase conserved C-terminal domain	140	181	6.1E-8	T	25-04-2018	IPR001650	Helicase, C-terminal
DPU|EFX87830.1	3c255f944afb5497ca67124393827548	318	Pfam	PF10230	Lipid-droplet associated hydrolase	30	299	1.1E-60	T	25-04-2018	IPR019363	Lipid droplet-associated hydrolase
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF03950	tRNA synthetases class I (E and Q), anti-codon binding domain	506	680	3.3E-31	T	25-04-2018	IPR020059	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF03129	Anticodon binding domain	1355	1453	7.5E-19	T	25-04-2018	IPR004154	Anticodon-binding
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF09180	Prolyl-tRNA synthetase, C-terminal	1484	1566	6.1E-21	T	25-04-2018	IPR016061	Proline-tRNA ligase, class II, C-terminal
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF00458	WHEP-TRS domain	749	799	2.7E-19	T	25-04-2018	IPR000738	WHEP-TRS domain
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF00458	WHEP-TRS domain	819	869	5.9E-18	T	25-04-2018	IPR000738	WHEP-TRS domain
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF00458	WHEP-TRS domain	965	1013	4.0E-19	T	25-04-2018	IPR000738	WHEP-TRS domain
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF00458	WHEP-TRS domain	894	940	4.4E-19	T	25-04-2018	IPR000738	WHEP-TRS domain
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	1167	1336	2.1E-17	T	25-04-2018	IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)
DPU|EFX72016.1	22d9472f708e3c51e0640017f464b34c	1566	Pfam	PF00749	tRNA synthetases class I (E and Q), catalytic domain	199	503	2.4E-113	T	25-04-2018	IPR020058	Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain
DPU|EFX86019.1	400a96aa8ca580b7a94d878ce9bebb89	392	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	15	369	1.5E-75	T	25-04-2018	IPR000276	G protein-coupled receptor, rhodopsin-like
DPU|EFX72015.1	59e5bf31ff4196724d3f0f075fcb2393	184	Pfam	PF00995	Sec1 family	36	165	1.5E-18	T	25-04-2018	IPR001619	Sec1-like protein
DPU|EFX85411.1	19fd025c52a78824cf8e5a97df6c5426	861	Pfam	PF00003	7 transmembrane sweet-taste receptor of 3 GCPR	592	828	1.3E-64	T	25-04-2018	IPR017978	GPCR family 3, C-terminal
